model_year,brand,type,miles_per_gallon,premium_version,msrp,collection_car
2020,Hyundai,Sedan,30.0,0,24000.0,0
2023,Porsche,Convertible,18.0,1,115000.0,1
2015,Volvo,Sedan,30.0,0,30000.0,0
2005,Audi,Sedan,18.0,1,53900.0,0
2001,BMW,Sedan,20.0,0,35000.0,0
2011,Mercedes-Benz,SUV,24.0,0,33000.0,0
2013,RAM,Pickup,15.0,1,35000.0,0
2007,BMW,Coupe,28.0,0,32000.0,0
2019,BMW,Coupe,26.0,1,43900.0,0
2014,Volvo,Sedan,20.0,0,40000.0,0
2017,Mazda,Convertible,26.0,1,31880.0,0
2016,Land,SUV,14.0,0,50000.0,0
2021,MINI,Hatchback,30.0,0,30900.0,0
1999,Chevrolet,Pickup,20.0,0,20.0,0
2002,Lexus,Coupe,20.0,0,44000.0,0
2010,Ford,Coupe,23.0,0,70000.0,0
2024,Lexus,SUV,39.0,1,59900.0,0
2023,GMC,Pickup,20.0,1,42500.0,0
2003,Mazda,Sedan,25.0,0,21000.0,0
2001,Subaru,Sedan,20.0,1,30000.0,1
2011,Ford,SUV,14.0,1,60000.0,0
1998,Buick,Sedan,21.0,0,24000.0,0
2015,Jaguar,Pickup,18.0,1,45000.0,0
2022,Audi,Sedan,17.0,1,114900.0,0
2022,Hyundai,Coupe,18.0,1,35000.0,0
2004,Lamborghini,Coupe,14.0,1,200000.0,1
2013,Ford,SUV,25.0,0,22500.0,0
2020,Audi,Coupe,20.0,1,65000.0,0
1999,Chrysler,Minivan,19.0,0,26300.0,0
2003,Lincoln,SUV,18.0,0,33000.0,0
1996,Chevrolet,SUV,15.0,0,30000.0,0
2016,Cadillac,Sedan,15.0,1,86895.0,1
1999,Chevrolet,Coupe,20.0,1,64900.0,1
2003,BMW,Convertible,16.0,0,100000.0,0
2005,Ford,Coupe,20.0,0,32795.0,1
2019,Lamborghini,Coupe,15.0,1,261274.0,1
2011,Lexus,SUV,12.0,1,85000.0,0
2016,Toyota,SUV,19.0,0,50000.0,0
2023,Saturn,Convertible,20.0,0,30000.0,1
2014,GMC,Pickup,15.0,0,41000.0,0
2009,Honda,SUV,20.0,0,24000.0,0
2019,Mercedes-Benz,Sedan,0.0,1,70000.0,0
2011,Subaru,Sedan,20.0,1,48500.0,0
2018,INFINITI,SUV,16.0,1,61900.0,0
2021,Audi,SUV,18.0,1,68000.0,0
1999,Toyota,Sedan,25.0,0,25000.0,1
2013,McLaren,Convertible,20.0,1,208000.0,0
2003,Chevrolet,SUV,16.0,0,36000.0,0
2002,Volvo,SUV,18.0,0,40000.0,0
2007,Nissan,Convertible,20.0,0,50000.0,0
2003,Cadillac,SUV,14.0,1,63000.0,0
2000,Chevrolet,Coupe,18.0,1,45000.0,1
2019,Hyundai,Sedan,28.0,0,26900.0,0
2014,Dodge,Coupe,12.0,1,130000.0,1
2004,BMW,Sedan,29.0,1,41000.0,0
2008,Audi,Sedan,22.0,1,60000.0,0
2019,Ford,SUV,14.0,0,33700.0,0
2015,Pontiac,Sedan,20.0,0,27000.0,0
2019,Suzuki,SUV,30.0,0,24000.0,0
1996,Jeep,SUV,18.0,0,19700.0,1
2002,Pontiac,Sedan,17.0,0,32995.0,1
2020,BMW,SUV,20.0,1,100000.0,0
2007,Toyota,Pickup,14.0,0,24000.0,0
2015,Hyundai,Sedan,17.0,1,60000.0,0
2006,BMW,Coupe,18.0,1,60000.0,1
2020,Volkswagen,SUV,29.0,1,32000.0,0
2005,Ford,SUV,15.0,0,35000.0,0
2013,Kia,SUV,20.0,1,41000.0,0
2013,Audi,Sedan,18.0,1,60000.0,0
1998,Chevrolet,Pickup,20.0,0,20000.0,0
2012,Porsche,Coupe,16.0,1,100000.0,0
1999,Subaru,SUV,20.0,0,20000.0,0
2024,Chrysler,Minivan,20.0,1,55000.0,0
2004,INFINITI,Sedan,0.0,0,0.0,0
2021,BMW,SUV,25.0,1,53400.0,0
2019,Saab,Sedan,30.0,1,35000.0,0
2013,Mazda,Sedan,27.0,0,18495.0,0
2013,Buick,SUV,22.0,0,38500.0,0
2020,Ford,SUV,25.0,0,28500.0,0
2003,Cadillac,Pickup,15.0,0,35500.0,0
2005,Volvo,Convertible,20.0,1,50000.0,0
2017,Volkswagen,SUV,20.0,1,62995.0,0
2019,Ford,Coupe,19.0,1,60000.0,1
2019,Ford,Sedan,18.0,0,99900.0,0
2023,Toyota,Pickup,20.0,1,55000.0,0
2010,Aston,Coupe,18.0,0,130000.0,1
1998,Audi,Sedan,20.0,0,30000.0,1
2012,Chevrolet,Hatchback,0.0,0,33670.0,0
2008,Volkswagen,Sedan,0.0,0,0.0,0
2010,Lexus,Pickup,20.0,0,25000.0,0
2015,Lincoln,SUV,20.0,1,40000.0,0
2017,BMW,SUV,24.0,1,35000.0,0
2002,Chevrolet,Sedan,24.0,0,24500.0,0
2007,BMW,Coupe,11.0,1,102000.0,1
2004,Toyota,SUV,17.0,0,38425.0,0
2020,Volkswagen,SUV,24.0,0,52600.0,0
2011,Ford,SUV,20.0,0,25000.0,0
2015,Toyota,Sedan,25.0,1,42000.0,0
1992,Ford,Coupe,16.0,0,19995.0,1
2015,Volvo,SUV,24.0,1,36600.0,0
2012,Lincoln,SUV,16.0,1,61140.0,0
2002,Lexus,SUV,30.0,0,50000.0,0
2016,Toyota,Pickup,20.0,0,25000.0,0
2015,Ford,Convertible,18.0,1,40000.0,0
2011,Jaguar,Sedan,16.0,0,80000.0,0
2009,Chevrolet,Sedan,20.0,0,25000.0,0
2023,Hyundai,SUV,28.0,0,31200.0,0
2017,Mitsubishi,SUV,25.0,1,27000.0,0
2011,GMC,SUV,20.0,0,25000.0,0
2021,Lexus,SUV,18.0,1,60000.0,0
2016,GMC,Pickup,18.0,0,30680.0,0
2005,Ford,Sedan,20.0,0,45000.0,0
1999,Chevrolet,Minivan,15.0,0,25000.0,0
2016,Jaguar,SUV,26.0,1,42900.0,0
2023,Subaru,SUV,28.0,1,27495.0,0
2010,Dodge,Sedan,18.0,0,35000.0,0
2014,Pontiac,Sedan,28.0,1,27500.0,0
2007,Nissan,SUV,16.0,0,39900.0,0
2017,Ford,SUV,18.0,1,84900.0,0
2016,Mercedes-Benz,Coupe,20.0,1,87000.0,0
2019,Ford,SUV,25.0,1,35000.0,0
2018,Mitsubishi,SUV,24.0,0,22000.0,0
2001,Chevrolet,SUV,15.0,0,32000.0,0
2016,Lexus,SUV,18.0,1,110000.0,0
2018,Mazda,Sedan,30.0,0,18500.0,0
2013,Jaguar,Coupe,16.0,1,100000.0,0
2020,Porsche,Convertible,18.0,1,115000.0,1
2004,Toyota,SUV,20.0,0,20000.0,0
2004,Toyota,Sedan,40.0,0,24900.0,0
2016,Maserati,Sedan,18.0,0,102000.0,0
2008,Porsche,Coupe,12.0,1,484000.0,1
1999,Lincoln,SUV,15.0,0,45000.0,0
2014,BMW,Coupe,0.0,0,0.0,0
2008,INFINITI,Coupe,17.0,1,36000.0,0
2019,Mercedes-Benz,Sedan,24.0,0,42000.0,0
2019,Mercedes-Benz,SUV,21.0,1,59900.0,0
2003,Toyota,Coupe,22.0,0,40000.0,1
2021,Audi,Sedan,23.0,1,86000.0,0
2021,Toyota,Coupe,19.0,0,42795.0,0
2001,Porsche,SUV,15.0,0,40000.0,0
2023,Nissan,Coupe,15.0,1,106000.0,1
2015,Acura,SUV,28.0,1,42500.0,0
2014,Hyundai,Sedan,28.0,0,18400.0,0
2016,Acura,SUV,27.0,1,57900.0,0
2021,BMW,Convertible,0.0,0,0.0,0
2021,Volvo,Sedan,0.0,0,100000.0,0
1997,Chevrolet,Pickup,15.0,0,36000.0,0
2022,BMW,Coupe,24.0,1,210000.0,1
2013,Toyota,Coupe,20.0,1,39000.0,0
2006,Ford,Sedan,20.0,1,29995.0,0
2010,Chevrolet,Pickup,20.0,0,42725.0,0
2008,Ford,Hatchback,30.0,0,18000.0,0
2015,BMW,SUV,15.0,1,80500.0,0
2015,Jeep,SUV,20.0,0,24000.0,0
2011,Chevrolet,Coupe,18.0,1,50000.0,1
2008,Lotus,Coupe,20.0,0,50000.0,0
2016,Dodge,Pickup,20.0,0,28500.0,0
2005,Mercedes-Benz,Convertible,18.0,1,60000.0,0
2023,Mazda,Sedan,26.0,1,33500.0,0
2015,Cadillac,SUV,18.0,0,71800.0,0
2008,Audi,Sedan,21.0,1,43800.0,0
2019,Acura,SUV,20.0,0,44900.0,0
2011,Lexus,SUV,18.0,1,43000.0,0
2005,Ford,SUV,20.0,0,25000.0,0
2007,Chevrolet,Minivan,15.0,0,25000.0,0
2017,Audi,Sedan,18.0,1,66500.0,0
2015,Ford,Pickup,20.0,1,50000.0,0
2011,BMW,Sedan,22.0,1,89000.0,0
2017,Toyota,SUV,20.0,0,30500.0,0
2017,Mercedes-Benz,Sedan,25.0,1,50000.0,0
2009,Lexus,Sedan,39.0,0,38000.0,0
2002,Porsche,Convertible,20.0,1,61000.0,1
2003,Acura,Coupe,20.0,0,90000.0,1
2019,Buick,Sedan,24.0,0,29000.0,0
2010,Volkswagen,SUV,29.0,1,58900.0,0
2017,Subaru,Sedan,20.0,0,28500.0,0
2003,Jeep,SUV,14.0,0,29995.0,0
2012,Audi,Coupe,13.0,1,184900.0,1
2015,Ford,Sedan,41.0,0,26000.0,0
1995,Mercury,Sedan,17.0,0,25500.0,1
2014,Volkswagen,SUV,24.0,1,53400.0,0
2008,Jeep,SUV,20.0,0,22000.0,0
2021,Lincoln,SUV,17.0,1,85000.0,0
2007,Acura,Sedan,24.0,1,23000.0,0
2015,Scion,Sedan,24.0,0,40000.0,0
2013,Audi,SUV,25.0,0,31700.0,0
2005,RAM,Pickup,15.0,0,30000.0,0
2002,Chevrolet,SUV,20.0,0,25000.0,0
2020,Audi,Sedan,25.0,0,35000.0,0
2003,INFINITI,Sedan,20.0,0,32900.0,0
2019,Subaru,Sedan,24.0,1,26995.0,0
2006,Acura,Sedan,20.0,1,35000.0,0
2016,Chevrolet,SUV,16.0,1,40000.0,1
2011,Rolls-Royce,Coupe,15.0,1,315000.0,0
2012,Toyota,Sedan,19.0,0,26995.0,0
2016,Dodge,SUV,14.0,1,65890.0,0
2015,Nissan,Hatchback,126.0,0,29800.0,0
2011,Lexus,SUV,12.0,1,82800.0,0
2013,Aston,Convertible,15.0,1,150000.0,1
2014,Hyundai,SUV,22.0,0,31000.0,0
2002,Mercedes-Benz,Convertible,15.0,1,135000.0,1
2023,Lexus,SUV,18.0,1,76800.0,0
1993,Ferrari,Coupe,15.0,1,150000.0,1
2008,GMC,Pickup,14.0,1,49960.0,0
2005,Lincoln,SUV,16.0,0,45000.0,0
2013,BMW,Coupe,19.0,1,160000.0,0
2011,Toyota,Hatchback,51.0,0,24000.0,0
2023,Rolls-Royce,Coupe,12.0,1,450000.0,1
2006,Lamborghini,Coupe,15.0,1,421321.0,1
2006,Ford,SUV,18.0,0,30000.0,0
2018,Jaguar,Coupe,16.0,0,85000.0,1
2012,Porsche,Sedan,18.0,1,80000.0,1
2008,Ford,Sedan,20.0,0,40000.0,0
2006,Cadillac,Sedan,18.0,1,46000.0,0
2019,Porsche,Sedan,23.0,1,70000.0,0
2013,Maserati,Sedan,16.0,1,139900.0,1
2010,Buick,Sedan,35.0,1,34750.0,0
2008,Mercedes-Benz,SUV,15.0,1,81800.0,0
2017,Lexus,Sedan,25.0,0,41000.0,0
2017,Toyota,Pickup,15.0,0,36000.0,0
2021,Toyota,SUV,28.0,1,34000.0,0
2014,Nissan,Sedan,19.0,0,30190.0,0
2003,Jaguar,Coupe,20.0,1,70000.0,1
2013,Lamborghini,Convertible,20.0,1,240000.0,1
2019,Volkswagen,Coupe,0.0,0,0.0,0
1997,Mercedes-Benz,Minivan,20.0,0,35000.0,0
2022,Acura,Sedan,28.0,1,32700.0,0
2021,GMC,SUV,21.0,0,35000.0,0
2001,Mercedes-Benz,SUV,20.0,0,30000.0,0
2018,Ferrari,Sedan,24.0,1,50000.0,1
2010,Toyota,Sedan,0.0,0,57900.0,0
2008,Genesis,Sedan,24.0,0,32000.0,0
2004,Ford,Sedan,24.0,0,20000.0,0
2007,Mercedes-Benz,SUV,16.0,0,50000.0,0
2013,BMW,Coupe,27.0,0,41000.0,0
2022,Kia,Sedan,27.0,1,29390.0,0
2015,Scion,Hatchback,22.0,0,19500.0,0
2018,BMW,Coupe,30.0,1,46000.0,0
2004,Dodge,Coupe,16.0,0,30000.0,1
2008,Audi,Sedan,20.0,1,35000.0,0
2018,Chrysler,Coupe,16.0,0,55995.0,1
2019,Audi,Sedan,124.0,0,50000.0,0
2016,Honda,Sedan,47.0,0,33700.0,0
2008,Dodge,Coupe,15.0,1,60000.0,1
2015,Lincoln,Sedan,17.0,0,37500.0,0
2022,Volkswagen,Sedan,24.0,0,36200.0,0
2022,Audi,Coupe,15.0,1,261000.0,1
2023,Audi,SUV,19.0,1,70200.0,0
2012,Buick,Convertible,20.0,0,32900.0,0
2020,Lincoln,SUV,20.0,1,60000.0,0
2017,BMW,Sedan,30.0,0,40000.0,0
2001,Pontiac,Convertible,24.0,0,25000.0,0
2021,Nissan,SUV,25.0,0,25270.0,0
2012,BMW,Coupe,22.0,1,45000.0,0
2010,Nissan,Coupe,18.0,1,32500.0,0
2019,Ford,Sedan,18.0,1,70000.0,0
2006,Jeep,SUV,25.0,0,19800.0,0
2008,Porsche,Coupe,20.0,1,65000.0,0
2011,Acura,Sedan,20.0,1,40000.0,0
2021,Volvo,SUV,22.0,0,44000.0,0
2006,BMW,Sedan,20.0,0,30000.0,0
2017,Cadillac,Sedan,20.0,1,54990.0,0
2021,INFINITI,Sedan,20.0,1,53250.0,0
2019,Acura,Sedan,24.0,0,33500.0,0
2014,Hyundai,Sedan,40.0,1,24900.0,0
2022,Volkswagen,SUV,14.0,1,74800.0,0
2002,Buick,SUV,16.0,0,38000.0,0
2015,Ford,SUV,24.0,0,22000.0,0
2006,RAM,Pickup,14.0,1,45000.0,0
2008,Porsche,Convertible,20.0,0,40000.0,0
2020,Mazda,Sedan,30.0,0,35000.0,0
2015,Mercedes-Benz,Convertible,16.0,1,155000.0,1
2013,Honda,SUV,27.0,0,25000.0,0
2023,Ford,SUV,18.0,1,80000.0,0
2014,Land,SUV,18.0,0,50000.0,0
2014,Volkswagen,Hatchback,22.0,1,35995.0,0
2021,INFINITI,SUV,24.0,1,38400.0,0
2011,Mitsubishi,Hatchback,30.0,0,15000.0,0
2023,Volkswagen,SUV,104.0,1,59999.0,0
2020,Toyota,Sedan,30.0,0,25000.0,0
2004,Genesis,Sedan,20.0,0,32500.0,0
2008,Nissan,SUV,18.0,0,30000.0,0
2003,Mercedes-Benz,Sedan,20.0,1,85000.0,1
2017,Mercedes-Benz,Coupe,16.0,1,162900.0,0
2002,BMW,Coupe,19.0,1,80000.0,0
2000,Toyota,Coupe,20.0,1,40000.0,1
2018,Mercedes-Benz,Convertible,25.0,1,50000.0,0
2019,Ford,SUV,20.0,0,35000.0,0
2019,Volkswagen,Hatchback,25.0,0,29000.0,0
2018,Nissan,Pickup,15.0,1,49000.0,0
2003,Land,SUV,14.0,0,40000.0,0
2008,Volvo,Sedan,20.0,0,34995.0,0
2014,BMW,Coupe,20.0,1,75000.0,0
2001,GMC,SUV,15.0,1,41500.0,0
2018,Dodge,Coupe,15.0,1,62000.0,0
2013,Ford,Pickup,20.0,0,25000.0,0
2003,Chevrolet,SUV,10.0,0,45000.0,0
2005,Chevrolet,SUV,15.0,1,60000.0,0
2023,Toyota,Pickup,18.0,0,35500.0,0
2022,Chevrolet,Pickup,15.0,0,41300.0,0
2019,Jeep,SUV,22.0,1,36400.0,0
2018,INFINITI,SUV,15.0,0,65000.0,0
2023,Ford,Pickup,16.0,0,45000.0,0
2013,GMC,SUV,20.0,0,30000.0,0
2023,Chevrolet,Coupe,24.0,0,30500.0,0
2009,Land,SUV,15.0,1,60000.0,0
2013,Mercedes-Benz,Convertible,19.0,0,52000.0,0
2010,Lexus,Sedan,19.0,0,35000.0,0
2015,Volkswagen,Sedan,15.0,0,30000.0,0
2007,Volkswagen,Coupe,26.0,0,18900.0,0
2020,Hyundai,Sedan,15.0,1,66000.0,0
2018,Toyota,Coupe,20.0,1,40000.0,0
2012,Maserati,Sedan,16.0,1,132000.0,0
2008,Lamborghini,Sedan,13.0,1,150000.0,1
2021,Nissan,Hatchback,118.0,0,31990.0,0
2021,Land,SUV,20.0,1,38000.0,0
2018,Ford,SUV,23.0,0,28000.0,0
2013,Toyota,Pickup,13.0,1,46290.0,0
2018,Toyota,SUV,34.0,1,29900.0,0
2021,Cadillac,Pickup,20.0,1,40000.0,0
2023,Hyundai,Sedan,28.0,0,25000.0,0
2008,Subaru,Pickup,20.0,0,23000.0,0
2021,Audi,SUV,18.0,1,84900.0,0
2017,Lexus,SUV,20.0,1,44700.0,0
2013,Porsche,Coupe,20.0,1,100000.0,1
2015,Lexus,Convertible,18.0,1,84900.0,1
2014,Cadillac,Sedan,24.0,1,55000.0,0
2020,Jeep,SUV,15.0,1,200000.0,0
2006,INFINITI,SUV,14.0,0,50000.0,0
2014,Volvo,SUV,19.0,1,49500.0,0
2004,GMC,Pickup,13.0,0,25000.0,0
2001,Mercedes-Benz,Convertible,21.0,0,45000.0,1
2019,Jaguar,SUV,0.0,0,0.0,0
2012,BMW,SUV,17.0,0,56600.0,0
2014,Porsche,Coupe,20.0,1,115000.0,1
2015,Toyota,SUV,30.0,0,35000.0,0
2023,Audi,Sedan,21.0,1,86100.0,0
2012,Dodge,Pickup,18.0,0,25000.0,0
1999,Subaru,SUV,20.0,0,25000.0,0
2004,Volvo,Sedan,20.0,0,35000.0,0
2008,Audi,Sedan,20.0,1,55000.0,0
2007,Mazda,Sedan,28.0,0,21500.0,0
1998,Aston,Coupe,15.0,1,200000.0,1
2008,Audi,Sedan,18.0,1,65000.0,0
2015,Land,SUV,15.0,1,65000.0,0
2006,Mercedes-Benz,Sedan,25.0,0,31000.0,0
2007,Lincoln,SUV,18.0,0,35000.0,0
2018,Lexus,Sedan,22.0,0,50100.0,0
2007,Porsche,Sedan,18.0,0,90000.0,0
2021,Bentley,Sedan,12.0,1,200000.0,1
2014,Land,SUV,20.0,1,37000.0,0
2022,Mazda,Convertible,26.0,0,28700.0,0
2003,Honda,Minivan,20.0,0,26000.0,0
2005,Acura,Sedan,24.0,0,26000.0,0
2015,Porsche,Sedan,28.0,0,51000.0,0
2021,Land,SUV,18.0,1,59900.0,0
1998,GMC,SUV,18.0,0,25000.0,0
1998,Volkswagen,Hatchback,25.0,0,20000.0,0
2004,Lexus,Convertible,20.0,0,35000.0,0
2007,Kia,Sedan,24.0,0,23995.0,0
2014,Audi,SUV,22.0,1,40000.0,0
2021,Mercedes-Benz,SUV,0.0,0,0.0,0
2011,Chevrolet,Hatchback,30.0,0,25000.0,0
2018,INFINITI,Sedan,29.0,0,56200.0,0
2019,Audi,Convertible,20.0,1,96900.0,0
2020,Polestar,Sedan,102.0,1,59900.0,0
2021,Kia,Van,0.0,0,0.0,0
2021,Chevrolet,SUV,20.0,0,40000.0,0
2008,BMW,Sedan,20.0,0,40000.0,0
2021,Mercedes-Benz,SUV,15.0,1,250000.0,0
2008,Ford,SUV,14.0,1,36000.0,0
2020,Hyundai,Sedan,33.0,0,22000.0,0
2002,Mitsubishi,Sedan,20.0,0,28000.0,1
2017,RAM,SUV,0.0,0,0.0,0
2008,Volvo,Sedan,20.0,1,33000.0,0
2022,Lamborghini,Coupe,15.0,1,210000.0,1
2013,Acura,SUV,20.0,1,53000.0,0
2014,Suzuki,Sedan,25.0,0,19800.0,0
1996,Cadillac,Sedan,18.0,1,45000.0,0
2012,Volkswagen,Hatchback,24.0,0,25000.0,0
2014,Honda,Sedan,27.0,0,23500.0,0
2019,Nissan,Van,10.0,0,40000.0,0
2018,Chevrolet,Pickup,19.0,0,28600.0,0
2008,Ford,SUV,20.0,0,30000.0,0
2008,Chevrolet,Sedan,20.0,0,40000.0,0
2011,Lincoln,SUV,16.0,1,64000.0,0
2023,Toyota,Pickup,15.0,1,75000.0,1
2011,Mercedes-Benz,SUV,18.0,0,49000.0,0
2012,Mercedes-Benz,Sedan,20.0,1,55000.0,0
2019,Hyundai,Sedan,33.0,0,18000.0,0
2024,Mercedes-Benz,Sedan,22.0,1,74800.0,0
2017,Ford,Coupe,20.0,0,35000.0,0
1995,Honda,Convertible,20.0,0,32000.0,0
2018,Porsche,Coupe,21.0,0,53000.0,0
2005,Porsche,Coupe,20.0,1,83700.0,1
2022,Dodge,SUV,19.0,0,39425.0,0
2022,INFINITI,SUV,20.0,1,70000.0,0
2009,BMW,Sedan,15.0,1,130000.0,1
2023,Ford,Coupe,18.0,1,45000.0,0
2023,Toyota,SUV,26.0,0,29000.0,0
1996,Nissan,Coupe,20.0,0,26000.0,0
2022,Mercedes-Benz,Sedan,30.0,1,55000.0,0
2000,GMC,SUV,15.0,1,40700.0,0
2004,Nissan,Pickup,15.0,0,22000.0,0
2014,Land,SUV,21.0,1,60800.0,0
2009,Cadillac,SUV,12.0,1,69975.0,0
2009,INFINITI,Sedan,19.0,0,35000.0,0
2016,Chevrolet,Coupe,15.0,1,75000.0,1
2004,Lexus,SUV,20.0,1,40000.0,0
1996,Jeep,SUV,17.0,0,19500.0,0
2016,Nissan,SUV,0.0,0,0.0,0
2001,Lotus,Coupe,28.0,0,51990.0,1
2012,Mercedes-Benz,SUV,12.0,1,139000.0,1
2017,Porsche,Coupe,20.0,1,133000.0,1
2000,Mercedes-Benz,Convertible,22.0,0,41900.0,0
2012,Mercedes-Benz,Sedan,30.0,0,41000.0,0
2023,Toyota,Coupe,22.0,1,45000.0,0
2018,Audi,Sedan,24.0,0,69900.0,0
2021,Nissan,Coupe,20.0,0,30000.0,0
2016,Volvo,SUV,20.0,1,49400.0,0
2009,Lexus,SUV,18.0,0,39000.0,0
2018,Acura,SUV,27.0,1,35990.0,0
2005,Ford,SUV,0.0,0,0.0,0
2006,Lincoln,SUV,20.0,0,50000.0,0
2012,Rolls-Royce,Coupe,12.0,1,315000.0,0
2023,Lexus,SUV,39.0,0,40000.0,0
2000,Nissan,SUV,18.0,0,23000.0,0
2022,Mercedes-Benz,SUV,15.0,1,73800.0,0
2019,Acura,SUV,100.0,1,70000.0,0
2001,Ford,SUV,16.0,0,32000.0,0
2017,Nissan,SUV,20.0,0,40000.0,0
2009,Mazda,SUV,18.0,0,36000.0,0
2019,BMW,Coupe,26.0,1,46100.0,0
2023,Acura,Sedan,28.0,1,30700.0,0
2000,GMC,Pickup,15.0,0,32000.0,0
1999,Honda,SUV,20.0,0,25000.0,1
2015,Toyota,Coupe,24.0,1,30000.0,1
2013,Audi,Coupe,22.0,1,65000.0,0
2017,Mercedes-Benz,Sedan,22.0,1,67700.0,0
2010,Acura,Sedan,20.0,1,46000.0,0
2015,BMW,Sedan,15.0,1,150000.0,0
2010,Audi,Sedan,30.0,1,32000.0,0
2013,BMW,SUV,20.0,0,50000.0,0
2003,Volkswagen,Hatchback,25.0,0,20000.0,0
1993,Acura,Coupe,26.0,0,19000.0,0
2013,Lamborghini,Coupe,14.0,0,198000.0,1
2012,Mercedes-Benz,Convertible,23.0,0,46400.0,0
2019,Cadillac,Sedan,0.0,0,0.0,0
2006,Ford,Pickup,17.0,0,23000.0,0
2020,Cadillac,Sedan,28.0,0,37000.0,0
2014,Subaru,SUV,24.0,1,25000.0,0
2018,Tesla,Sedan,124.0,1,95000.0,0
2015,BMW,Sedan,20.0,0,32000.0,0
2009,Tesla,Sedan,120.0,1,49990.0,0
2007,Audi,Hatchback,30.0,1,27000.0,0
2023,Saturn,Convertible,25.0,0,29000.0,0
2022,Lexus,Convertible,20.0,0,43000.0,0
2020,Lexus,SUV,24.0,0,43000.0,0
2005,Hyundai,Coupe,20.0,0,25000.0,0
2011,Lamborghini,Coupe,16.0,1,500000.0,1
2014,Lincoln,SUV,18.0,0,64740.0,0
2020,Ford,Coupe,15.0,1,45900.0,1
2021,Hyundai,Pickup,20.0,0,35000.0,0
2005,BMW,Sedan,20.0,0,30000.0,0
2007,Pontiac,Sedan,21.0,0,32000.0,0
2011,Ford,SUV,20.0,1,37995.0,0
2020,Toyota,Sedan,30.0,0,24500.0,0
2013,Chevrolet,SUV,16.0,0,40400.0,0
2017,Porsche,Coupe,18.0,1,300000.0,1
2023,Ferrari,Coupe,12.0,1,320000.0,1
2020,Ford,Pickup,21.0,0,29000.0,0
2022,Acura,SUV,0.0,1,0.0,0
2016,Chevrolet,SUV,20.0,0,33000.0,0
2019,Bentley,Sedan,15.0,1,200000.0,1
2011,Cadillac,SUV,18.0,0,56310.0,0
2018,INFINITI,Sedan,21.0,1,60000.0,0
1999,Aston,Coupe,15.0,0,120000.0,1
1999,Ford,Convertible,18.0,0,60000.0,0
2015,Jeep,SUV,20.0,1,35000.0,0
2015,Jaguar,Sedan,22.0,1,100000.0,0
2012,Jaguar,Pickup,15.0,0,35000.0,0
2006,GMC,Pickup,20.0,0,20000.0,0
2017,Audi,SUV,24.0,1,35000.0,0
2010,Toyota,Coupe,23.0,1,19995.0,0
2015,Volvo,Sedan,22.0,1,50000.0,0
2018,Dodge,Pickup,20.0,0,28000.0,0
2004,Plymouth,Convertible,20.0,0,44995.0,1
2006,Ford,Coupe,15.0,0,29000.0,0
2020,Dodge,SUV,18.0,0,38995.0,0
2016,Toyota,Coupe,20.0,1,42900.0,0
2022,GMC,Coupe,18.0,1,59900.0,1
2008,BMW,Coupe,0.0,0,0.0,0
2013,INFINITI,SUV,16.0,1,60900.0,0
2004,Porsche,Coupe,22.0,1,66000.0,1
2018,Mazda,Convertible,26.0,0,31700.0,0
2004,Dodge,SUV,16.0,0,38000.0,0
2010,Chevrolet,Sedan,22.0,0,24695.0,0
2001,Mitsubishi,Sedan,20.0,1,30000.0,1
2020,BMW,SUV,17.0,1,136000.0,0
2001,Mercedes-Benz,SUV,0.0,0,0.0,0
2020,Audi,SUV,19.0,1,54900.0,0
2023,Toyota,SUV,16.0,1,50000.0,0
2022,Chevrolet,Sedan,29.0,1,33970.0,0
2021,Chevrolet,Pickup,13.0,1,60000.0,0
2008,Chrysler,Coupe,20.0,0,30000.0,0
2005,Jeep,Hatchback,30.0,0,24000.0,0
2021,Ford,SUV,15.0,1,70000.0,0
2018,Mercedes-Benz,Sedan,0.0,1,100000.0,0
2012,GMC,Pickup,15.0,1,48000.0,0
2008,Ford,Sedan,16.0,1,49990.0,0
2002,Toyota,Sedan,29.0,0,16500.0,0
2007,Ford,Coupe,13.0,1,124999.0,1
2016,Lotus,Coupe,22.0,0,89900.0,0
2011,Ford,SUV,15.0,0,40000.0,1
2012,Lincoln,Sedan,18.0,0,64900.0,0
2023,Mercedes-Benz,Sedan,20.0,0,70000.0,0
2008,Mercedes-Benz,Van,20.0,0,35000.0,0
1992,Honda,Sedan,30.0,0,14000.0,1
2022,Chevrolet,SUV,20.0,1,45000.0,0
2012,Lincoln,SUV,20.0,1,40000.0,0
2022,BMW,Coupe,26.0,1,50000.0,0
2011,Audi,Sedan,19.0,1,78000.0,0
2014,Land,SUV,20.0,0,39500.0,0
2009,Toyota,Sedan,20.0,1,32000.0,0
2020,Lexus,Sedan,24.0,0,42950.0,0
2013,Dodge,Sedan,18.0,0,30000.0,0
2024,BMW,SUV,24.0,1,68300.0,0
2004,Toyota,SUV,22.0,0,26000.0,0
1994,Chevrolet,Pickup,14.0,0,25000.0,0
2004,Buick,SUV,15.0,0,35000.0,0
2002,Porsche,Coupe,25.0,0,60000.0,0
2019,Nissan,Sedan,20.0,1,38990.0,0
2021,Mercedes-Benz,Sedan,0.0,0,0.0,0
2021,Lincoln,SUV,24.0,1,45845.0,0
2005,Lamborghini,Coupe,18.0,1,200000.0,1
2002,Nissan,Sedan,29.0,0,19500.0,0
